724,中国石油环美加油站(暂停营业),116.196437,39.928719,2026/1/8 15:54:00,北京
725,中国石油回龙观加油站,116.314309,40.072629,2026/1/8 15:54:00,北京
726,中国石油旺泰宏达加油站,116.586879,40.002881,2026/1/8 15:54:00,北京
727,中国石油首汽12号加油站,116.484296,40.094845,2026/1/8 15:54:00,北京
728,中国石油南宫加油站,116.462537,39.727729,2026/1/8 15:54:00,北京
729,中国石油燃料油加油站,116.208646,39.821254,2026/1/8 15:54:00,北京
730,中国石油慧普京东长江加油站,116.659202,39.850896,2026/1/8 15:54:00,北京
731,中国石油中海潮加油站,116.298549,40.096842,2026/1/8 15:54:00,北京
732,中国石油北七家加油站,116.403378,40.114449,2026/1/8 15:54:00,北京
733,中国石油首发能源京胜京沈田家府服务区北加油站,116.668370,39.841674,2026/1/8 15:54:00,北京
734,中国石油中兴石加油站,116.378782,39.723257,2026/1/8 15:54:00,北京
735,中国石油方深加油站,116.690807,39.871446,2026/1/8 15:54:00,北京
736,中国石油燕鹏加油站,116.219634,39.753573,2026/1/8 15:54:00,北京
737,中国石油燕乔加油站,116.693775,39.892923,2026/1/8 15:54:00,北京
738,中国石油京胜京开西加油站,116.325660,39.681874,2026/1/8 15:54:00,北京
739,中国石油首发能源田家府服务区加油站,116.669869,39.840224,2026/1/8 15:54:00,北京
740,中国石油华石加油站,116.115747,39.937221,2026/1/8 15:54:00,北京
741,中国石油念坛加油站,116.357049,39.722378,2026/1/8 15:54:00,北京
742,中国石油力克力多加油站,116.410505,39.693730,2026/1/8 15:54:00,北京
743,中国石油北清路加油站,116.171762,40.067518,2026/1/8 15:54:00,北京
744,中国石油中图长良加油站,116.176853,39.745585,2026/1/8 15:54:00,北京
745,中国石油京胜京开东加油站,116.327179,39.683169,2026/1/8 15:54:00,北京
746,中国石油京密路加油站,116.561744,40.108903,2026/1/8 15:54:00,北京
747,中国石油加油站(进京),116.456227,39.670630,2026/1/8 15:54:00,北京
748,中国石油京东天源加油站,116.703127,39.833832,2026/1/8 15:54:00,北京
749,中国石油新杜社加油站,116.645382,39.748452,2026/1/8 15:54:01,北京
750,中国石油新大加油站,116.218431,39.703110,2026/1/8 15:54:01,北京
751,中国石油北京顺义安顺加油站,116.666956,40.054126,2026/1/8 15:54:01,北京
752,中国石油新昌加油站,116.262702,40.138914,2026/1/8 15:54:01,北京
753,中国石油顺实加油站,116.686864,40.038381,2026/1/8 15:54:01,北京
754,中国石油北方利民加油站,116.569500,40.146015,2026/1/8 15:54:01,北京
755,中国石油万通宝加油站,116.133676,39.743186,2026/1/8 15:54:01,北京
756,中国石油同顺来加油站,116.515143,40.165257,2026/1/8 15:54:01,北京
757,中国石油驰华加油站,116.326185,39.625007,2026/1/8 15:54:01,北京
758,中国石油燕兴达加油站,116.150560,39.715679,2026/1/8 15:54:01,北京
759,中国石油良乡加油站,116.135187,39.719565,2026/1/8 15:54:01,北京
760,中国石油金港加油站,116.117866,39.730285,2026/1/8 15:54:01,北京
761,中国石油魏善庄加油站,116.385941,39.616411,2026/1/8 15:54:01,北京
762,中国石油千石玉加油站,116.100673,39.721323,2026/1/8 15:54:01,北京
763,中国石油首汽20号加油站,116.632046,39.655803,2026/1/8 15:54:01,北京
764,中国石油北京东顺加油站(暂停营业),116.630761,40.163578,2026/1/8 15:54:01,北京
765,中国石油首汽15号加油站,116.040742,39.988304,2026/1/8 15:54:01,北京
766,中国石油石大二号加油站,116.231345,40.199952,2026/1/8 15:54:01,北京
767,中国石油友联加油站,116.777586,39.812206,2026/1/8 15:54:01,北京
768,中国石油凯利加油站,116.780037,39.824932,2026/1/8 15:54:01,北京
769,中国石油北顺意加油站,116.514689,40.210691,2026/1/8 15:54:01,北京
770,中国石油西小营加油站,116.562030,40.191014,2026/1/8 15:54:01,北京
771,中国石油春兴加油站,116.038008,39.765192,2026/1/8 15:54:01,北京
772,中国石油首汽22号加油站,116.726432,40.134610,2026/1/8 15:54:01,北京
773,中国石油李遂加油站,116.750881,40.102208,2026/1/8 15:54:01,北京
774,中国石油欣燕林加油站,116.325267,39.581667,2026/1/8 15:54:01,北京
775,中国石油岳上加油站,116.838776,39.813192,2026/1/8 15:54:01,北京
776,中国石油念坛加油站(首师大学大兴附中东北),116.357092,39.722483,2026/1/8 15:54:01,北京
777,中国石油新旭城加油站,116.069930,39.671315,2026/1/8 15:54:01,北京
778,中国石油华成加油站,116.019069,39.723308,2026/1/8 15:54:01,北京
779,中国石油潮海洋加油站,116.677463,40.212539,2026/1/8 15:54:01,北京
780,中国石油陵石加油站,116.213526,40.243814,2026/1/8 15:54:01,北京
781,中国石油三美加油站,116.877056,39.813474,2026/1/8 15:54:01,北京
782,中国石油顺兴祥加油站,116.795717,40.146638,2026/1/8 15:54:01,北京
783,中国石油庆铁加油站,116.800985,40.148298,2026/1/8 15:54:01,北京
784,中国石油华星加油站,116.323021,39.506397,2026/1/8 15:54:01,北京
785,中国石油西南吕加油站,116.092056,39.600529,2026/1/8 15:54:01,北京
786,中国石油华昌加油站,116.216996,40.262945,2026/1/8 15:54:01,北京
787,中国石油燕兴加油站,116.324582,39.505877,2026/1/8 15:54:01,北京
788,中国石油首汽21号加油站,115.991903,39.654409,2026/1/8 15:54:01,北京
789,中国石油京开高速加油站,116.322484,39.489280,2026/1/8 15:54:01,北京
790,中国石油通达加油站,116.213613,40.280525,2026/1/8 15:54:01,北京
791,中国石油华路怀柔加油站,116.644316,40.300089,2026/1/8 15:54:01,北京
792,中国石油兴龙豹加油站,115.982634,39.681318,2026/1/8 15:54:01,北京
793,中国石油华龙加油站,115.930938,39.649582,2026/1/8 15:54:01,北京
794,中国石油一路发加油站,117.103557,40.522289,2026/1/8 15:54:01,北京
795,中国石油首汽23号加油站,117.064911,40.500037,2026/1/8 15:54:01,北京
796,中国石油首汽19号加油站,117.247274,40.176965,2026/1/8 15:54:01,北京
797,中国石油京福隆加油站,115.876943,40.487561,2026/1/8 15:54:01,北京
798,中国石油金龙加油站,115.988557,40.492583,2026/1/8 15:54:01,北京
799,中国石油东方动力加油站,116.966511,40.407678,2026/1/8 15:54:01,北京
800,中国石油京胜康庄服务区加油站,115.896586,40.358322,2026/1/8 15:54:01,北京
801,中国石油加油站,115.985120,40.434942,2026/1/8 15:54:01,北京
802,中国石油首汽17号加油站,117.123421,40.127848,2026/1/8 15:54:01,北京
803,中国石油远升加油站,117.105055,40.138220,2026/1/8 15:54:01,北京
804,中国石油华路密云加油站(京密路),116.857614,40.372587,2026/1/8 15:54:01,北京
805,中国石油八达岭西加油站,115.953433,40.379168,2026/1/8 15:54:01,北京
806,中国石油八达岭东加油站,115.955092,40.379362,2026/1/8 15:54:01,北京
807,中国石油畅力捷加油站,115.641593,39.944262,2026/1/8 15:54:01,北京
808,中国石油祥威加油站,116.844940,40.360133,2026/1/8 15:54:01,北京
809,中国石油昌延加油站,116.065268,40.422715,2026/1/8 15:54:02,北京
810,中国石油首汽18号加油站,117.017244,40.172920,2026/1/8 15:54:02,北京
811,中国石油金秋旺加油站(金秋旺站),116.824069,40.327839,2026/1/8 15:54:02,北京
812,中国石油华路平谷加油站,117.030712,40.144263,2026/1/8 15:54:02,北京
813,中国石油快鑫加油站,117.036559,40.143757,2026/1/8 15:54:02,北京
814,中国石油利易泰加油站,116.757914,40.336146,2026/1/8 15:54:02,北京
